,track1,artist1,track2,artist2,euclidean
4032,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Hallways Of Enchanted Ebony,Agalloch,0.7285948790232423
4033,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.32123303722748325
4034,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Dance Like We're Making Love,Ciara,0.6039215353106281
4035,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Raga Karnaranjani,Ganesh & Kumaresh,0.4109174165360586
4036,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Transgress,Aphyxion,0.6881115478434346
4037,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Répons (1981 - 1984): Introduction,Pierre Boulez,0.8250258312894609
4038,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.13056765792843258
4039,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Me So Horny,2 LIVE CREW,0.6791695212971116
4040,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Always Together,Al Martino,0.588555834598269
4041,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,The First Nowell - Remastered 1997,Traditional,0.7479249166392086
4042,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Pimpolho Moderno,Ary Lobo,0.32956161370347914
4043,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Floe,Philip Glass,0.32216092503214777
4044,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Come A Little Bit Closer,Jay & The Americans,0.09603263125630505
4045,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,The Fruit That Got Away,David Rovics,0.487767484252326
4046,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,Sand in My Joints - 2006 Remastered Version,Wire,0.6703327510191207
4047,You Are Everything,The Stylistics,Evacuate The Dancefloor,Cascada,0.871451423333418
4048,You Are Everything,The Stylistics,You've Got What I Need,Shooting Star,0.7115751039586921
4049,You Are Everything,The Stylistics,Peace Of Mind,Death SS,0.9315751407086408
4050,You Are Everything,The Stylistics,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,0.5129446036397248
4051,You Are Everything,The Stylistics,Talk To Me,Fiona,0.5785052119396114
4052,You Are Everything,The Stylistics,The Girl From Ipanema,Antônio Carlos Jobim,0.5553839377000822
4053,You Are Everything,The Stylistics,Forelsket i København,Scott Hamilton,0.6693213176630642
4054,You Are Everything,The Stylistics,Blessed,Elton John,0.7857333139703665
4055,You Are Everything,The Stylistics,L.A. Woman,Billy Idol,0.8740466181186206
4056,You Are Everything,The Stylistics,Celoso,Los Panchos,0.3338842822537584
4057,You Are Everything,The Stylistics,Everyday I Have To Cry,The Gentrys,0.4085441744332098
4058,You Are Everything,The Stylistics,Can We Talk,Tevin Campbell,0.8010440910978003
4059,You Are Everything,The Stylistics,Stroke,Trouble Funk,0.8897647064394562
4060,You Are Everything,The Stylistics,Rain,SID,0.8644554323609501
4061,You Are Everything,The Stylistics,You Make Me Work,Cameo,0.677790163709332
4062,You Are Everything,The Stylistics,Rendez Vous,Defunk,0.8670404669297707
4063,You Are Everything,The Stylistics,Break It Up,Trouble Funk,0.9205287095465202
4064,You Are Everything,The Stylistics,Brand New Car,Big Joe Williams,0.38689827817093053
4065,You Are Everything,The Stylistics,The (Bossa Nova) Bird,The Dells,0.36431950469123997
4066,You Are Everything,The Stylistics,Surfin' Safari,The Beach Boys,0.17550339683309524
4067,You Are Everything,The Stylistics,The Star Spangled Banner,Whitney Houston,0.4536398082060931
4068,You Are Everything,The Stylistics,Dile a Tus Ojos,Guty Cárdenas,0.5670379493740967
4069,You Are Everything,The Stylistics,Todo Cambia,Mercedes Sosa,0.5329008444559034
4070,You Are Everything,The Stylistics,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.9087258822600695
4071,You Are Everything,The Stylistics,Mr. Soul,Buffalo Springfield,0.7768146674080597
4072,You Are Everything,The Stylistics,Cowboy Casanova,Carrie Underwood,0.8465544339254324
4073,You Are Everything,The Stylistics,Livin' Above Your Head,Jay & The Americans,0.21562146130815513
4074,You Are Everything,The Stylistics,Hallways Of Enchanted Ebony,Agalloch,0.8988872532813614
4075,You Are Everything,The Stylistics,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.3138162519138888
4076,You Are Everything,The Stylistics,Dance Like We're Making Love,Ciara,0.8421643977266516
4077,You Are Everything,The Stylistics,Raga Karnaranjani,Ganesh & Kumaresh,0.1740273632062632
4078,You Are Everything,The Stylistics,Transgress,Aphyxion,0.9169520307242186
4079,You Are Everything,The Stylistics,Répons (1981 - 1984): Introduction,Pierre Boulez,0.6305498205859009
4080,You Are Everything,The Stylistics,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.31615315044225284
4081,You Are Everything,The Stylistics,Me So Horny,2 LIVE CREW,0.9552871390430668
4082,You Are Everything,The Stylistics,Always Together,Al Martino,0.4682099339533549
4083,You Are Everything,The Stylistics,The First Nowell - Remastered 1997,Traditional,0.5463761549589734
4084,You Are Everything,The Stylistics,Pimpolho Moderno,Ary Lobo,0.25657062271200537
4085,You Are Everything,The Stylistics,Floe,Philip Glass,0.32032662379544663
4086,You Are Everything,The Stylistics,Come A Little Bit Closer,Jay & The Americans,0.35890571787506065
4087,You Are Everything,The Stylistics,The Fruit That Got Away,David Rovics,0.6879356069574619
4088,You Are Everything,The Stylistics,Sand in My Joints - 2006 Remastered Version,Wire,0.7799273004147638
4089,Evacuate The Dancefloor,Cascada,You've Got What I Need,Shooting Star,0.2928661556015098
4090,Evacuate The Dancefloor,Cascada,Peace Of Mind,Death SS,0.42977922130623597
4091,Evacuate The Dancefloor,Cascada,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,0.9298864629682131
4092,Evacuate The Dancefloor,Cascada,Talk To Me,Fiona,0.34187811276728186
4093,Evacuate The Dancefloor,Cascada,The Girl From Ipanema,Antônio Carlos Jobim,0.6378422751056062
4094,Evacuate The Dancefloor,Cascada,Forelsket i København,Scott Hamilton,1.2121679132841665
4095,Evacuate The Dancefloor,Cascada,Blessed,Elton John,0.4721554772143431
4096,Evacuate The Dancefloor,Cascada,L.A. Woman,Billy Idol,0.4938460854945953
4097,Evacuate The Dancefloor,Cascada,Celoso,Los Panchos,0.8832242761795466
4098,Evacuate The Dancefloor,Cascada,Everyday I Have To Cry,The Gentrys,0.6538266264191014
4099,Evacuate The Dancefloor,Cascada,Can We Talk,Tevin Campbell,0.22174057037755068
4100,Evacuate The Dancefloor,Cascada,Stroke,Trouble Funk,0.12494552282521412
4101,Evacuate The Dancefloor,Cascada,Rain,SID,0.2346895140225047
4102,Evacuate The Dancefloor,Cascada,You Make Me Work,Cameo,0.3843144900627039
4103,Evacuate The Dancefloor,Cascada,Rendez Vous,Defunk,0.10826362546254613
4104,Evacuate The Dancefloor,Cascada,Break It Up,Trouble Funk,0.14398363703435468
4105,Evacuate The Dancefloor,Cascada,Brand New Car,Big Joe Williams,0.8486841743202639
4106,Evacuate The Dancefloor,Cascada,The (Bossa Nova) Bird,The Dells,0.6744953744382665
4107,Evacuate The Dancefloor,Cascada,Surfin' Safari,The Beach Boys,0.8210234003324138
4108,Evacuate The Dancefloor,Cascada,The Star Spangled Banner,Whitney Houston,0.8638632778453891
4109,Evacuate The Dancefloor,Cascada,Dile a Tus Ojos,Guty Cárdenas,1.1675215774329193
4110,Evacuate The Dancefloor,Cascada,Todo Cambia,Mercedes Sosa,1.0006594464748007
4111,Evacuate The Dancefloor,Cascada,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.23552600964621948
4112,Evacuate The Dancefloor,Cascada,Mr. Soul,Buffalo Springfield,0.18741286528439333
4113,Evacuate The Dancefloor,Cascada,Cowboy Casanova,Carrie Underwood,0.20849993055658553
4114,Evacuate The Dancefloor,Cascada,Livin' Above Your Head,Jay & The Americans,0.6940022312988392
4115,Evacuate The Dancefloor,Cascada,Hallways Of Enchanted Ebony,Agalloch,0.5281269267035765
4116,Evacuate The Dancefloor,Cascada,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.7743670537549956
4117,Evacuate The Dancefloor,Cascada,Dance Like We're Making Love,Ciara,0.20801645126091098
4118,Evacuate The Dancefloor,Cascada,Raga Karnaranjani,Ganesh & Kumaresh,0.9926142471786733
4119,Evacuate The Dancefloor,Cascada,Transgress,Aphyxion,0.38768094530466485
4120,Evacuate The Dancefloor,Cascada,Répons (1981 - 1984): Introduction,Pierre Boulez,1.2520742565241652
4121,Evacuate The Dancefloor,Cascada,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.6417615100658745
4122,Evacuate The Dancefloor,Cascada,Me So Horny,2 LIVE CREW,0.18471657784597956
4123,Evacuate The Dancefloor,Cascada,Always Together,Al Martino,0.962861137461677
4124,Evacuate The Dancefloor,Cascada,The First Nowell - Remastered 1997,Traditional,1.1981953005741912
4125,Evacuate The Dancefloor,Cascada,Pimpolho Moderno,Ary Lobo,0.8544670609439768
4126,Evacuate The Dancefloor,Cascada,Floe,Philip Glass,0.7168209439555784
4127,Evacuate The Dancefloor,Cascada,Come A Little Bit Closer,Jay & The Americans,0.5162317801919876
4128,Evacuate The Dancefloor,Cascada,The Fruit That Got Away,David Rovics,0.360826974641586
4129,Evacuate The Dancefloor,Cascada,Sand in My Joints - 2006 Remastered Version,Wire,0.7057976505756897
4130,You've Got What I Need,Shooting Star,Peace Of Mind,Death SS,0.2988378600079655
4131,You've Got What I Need,Shooting Star,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,0.7945592968501498
4132,You've Got What I Need,Shooting Star,Talk To Me,Fiona,0.2204843277882592
4133,You've Got What I Need,Shooting Star,The Girl From Ipanema,Antônio Carlos Jobim,0.6007808034420591
4134,You've Got What I Need,Shooting Star,Forelsket i København,Scott Hamilton,1.0718028510978173
4135,You've Got What I Need,Shooting Star,Blessed,Elton John,0.49686780177693973
4136,You've Got What I Need,Shooting Star,L.A. Woman,Billy Idol,0.35598245507803383
4137,You've Got What I Need,Shooting Star,Celoso,Los Panchos,0.7893593414163782
4138,You've Got What I Need,Shooting Star,Everyday I Have To Cry,The Gentrys,0.5621663229778769
4139,You've Got What I Need,Shooting Star,Can We Talk,Tevin Campbell,0.28520124502926253
4140,You've Got What I Need,Shooting Star,Stroke,Trouble Funk,0.37384941628260254
4141,You've Got What I Need,Shooting Star,Rain,SID,0.1899467246964985
4142,You've Got What I Need,Shooting Star,You Make Me Work,Cameo,0.43605909758320566
4143,You've Got What I Need,Shooting Star,Rendez Vous,Defunk,0.27653388964989145
4144,You've Got What I Need,Shooting Star,Break It Up,Trouble Funk,0.3853724526408661
4145,You've Got What I Need,Shooting Star,Brand New Car,Big Joe Williams,0.7150021800697707
4146,You've Got What I Need,Shooting Star,The (Bossa Nova) Bird,The Dells,0.4931352129033509
4147,You've Got What I Need,Shooting Star,Surfin' Safari,The Beach Boys,0.6661496334140006
4148,You've Got What I Need,Shooting Star,The Star Spangled Banner,Whitney Houston,0.6040874627224725
4149,You've Got What I Need,Shooting Star,Dile a Tus Ojos,Guty Cárdenas,1.0271243732440012
4150,You've Got What I Need,Shooting Star,Todo Cambia,Mercedes Sosa,0.8959962993229925
4151,You've Got What I Need,Shooting Star,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.2594641153553039
4152,You've Got What I Need,Shooting Star,Mr. Soul,Buffalo Springfield,0.2687313195000001
4153,You've Got What I Need,Shooting Star,Cowboy Casanova,Carrie Underwood,0.16905107903055022
4154,You've Got What I Need,Shooting Star,Livin' Above Your Head,Jay & The Americans,0.5676701769283208
4155,You've Got What I Need,Shooting Star,Hallways Of Enchanted Ebony,Agalloch,0.31853648244060445
4156,You've Got What I Need,Shooting Star,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.7032066279485307
4157,You've Got What I Need,Shooting Star,Dance Like We're Making Love,Ciara,0.3203535894268215
4158,You've Got What I Need,Shooting Star,Raga Karnaranjani,Ganesh & Kumaresh,0.8435801072828357
4159,You've Got What I Need,Shooting Star,Transgress,Aphyxion,0.26204479415597365
4160,You've Got What I Need,Shooting Star,Répons (1981 - 1984): Introduction,Pierre Boulez,1.089752438789712
4161,You've Got What I Need,Shooting Star,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.5314408198230913
4162,You've Got What I Need,Shooting Star,Me So Horny,2 LIVE CREW,0.46125204147594306
4163,You've Got What I Need,Shooting Star,Always Together,Al Martino,0.7835565147740445
4164,You've Got What I Need,Shooting Star,The First Nowell - Remastered 1997,Traditional,1.0096721483390043
4165,You've Got What I Need,Shooting Star,Pimpolho Moderno,Ary Lobo,0.746673548443312
4166,You've Got What I Need,Shooting Star,Floe,Philip Glass,0.5244543975592968
4167,You've Got What I Need,Shooting Star,Come A Little Bit Closer,Jay & The Americans,0.3983157008619924
4168,You've Got What I Need,Shooting Star,The Fruit That Got Away,David Rovics,0.36615277022854814
4169,You've Got What I Need,Shooting Star,Sand in My Joints - 2006 Remastered Version,Wire,0.5058021881739224
4170,Peace Of Mind,Death SS,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,1.0690625647924497
4171,Peace Of Mind,Death SS,Talk To Me,Fiona,0.4431376520925253
4172,Peace Of Mind,Death SS,The Girl From Ipanema,Antônio Carlos Jobim,0.8975193882969636
4173,Peace Of Mind,Death SS,Forelsket i København,Scott Hamilton,1.3338520201532729
4174,Peace Of Mind,Death SS,Blessed,Elton John,0.7290377375994405
4175,Peace Of Mind,Death SS,L.A. Woman,Billy Idol,0.3051886896541268
4176,Peace Of Mind,Death SS,Celoso,Los Panchos,1.0560699081860447
4177,Peace Of Mind,Death SS,Everyday I Have To Cry,The Gentrys,0.8503596937350162
4178,Peace Of Mind,Death SS,Can We Talk,Tevin Campbell,0.43732760842954804
4179,Peace Of Mind,Death SS,Stroke,Trouble Funk,0.5293926763927447
4180,Peace Of Mind,Death SS,Rain,SID,0.24690587926286736
4181,Peace Of Mind,Death SS,You Make Me Work,Cameo,0.5583594694243621
4182,Peace Of Mind,Death SS,Rendez Vous,Defunk,0.4234574303422736
4183,Peace Of Mind,Death SS,Break It Up,Trouble Funk,0.4991031573092858
4184,Peace Of Mind,Death SS,Brand New Car,Big Joe Williams,0.9885135466821662
4185,Peace Of Mind,Death SS,The (Bossa Nova) Bird,The Dells,0.6580551305054746
4186,Peace Of Mind,Death SS,Surfin' Safari,The Beach Boys,0.8493384821833163
4187,Peace Of Mind,Death SS,The Star Spangled Banner,Whitney Houston,0.7831088580465441
4188,Peace Of Mind,Death SS,Dile a Tus Ojos,Guty Cárdenas,1.2939879374753454
4189,Peace Of Mind,Death SS,Todo Cambia,Mercedes Sosa,1.183603184828802
4190,Peace Of Mind,Death SS,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.22839480533181916
4191,Peace Of Mind,Death SS,Mr. Soul,Buffalo Springfield,0.5097059467290842
4192,Peace Of Mind,Death SS,Cowboy Casanova,Carrie Underwood,0.22694884276269586
4193,Peace Of Mind,Death SS,Livin' Above Your Head,Jay & The Americans,0.8201369798347904
4194,Peace Of Mind,Death SS,Hallways Of Enchanted Ebony,Agalloch,0.3464351002655384
4195,Peace Of Mind,Death SS,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.9742235866556602
4196,Peace Of Mind,Death SS,Dance Like We're Making Love,Ciara,0.529195839972712
4197,Peace Of Mind,Death SS,Raga Karnaranjani,Ganesh & Kumaresh,1.0642439895546243
4198,Peace Of Mind,Death SS,Transgress,Aphyxion,0.04946098571585482
4199,Peace Of Mind,Death SS,Répons (1981 - 1984): Introduction,Pierre Boulez,1.3539222662946686
4200,Peace Of Mind,Death SS,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.7229397187320579
4201,Peace Of Mind,Death SS,Me So Horny,2 LIVE CREW,0.5547281770506565
4202,Peace Of Mind,Death SS,Always Together,Al Martino,1.0455960419691752
4203,Peace Of Mind,Death SS,The First Nowell - Remastered 1997,Traditional,1.2509634005706862
4204,Peace Of Mind,Death SS,Pimpolho Moderno,Ary Lobo,0.9792776072891816
4205,Peace Of Mind,Death SS,Floe,Philip Glass,0.7747460417447612
4206,Peace Of Mind,Death SS,Come A Little Bit Closer,Jay & The Americans,0.6365123482509805
4207,Peace Of Mind,Death SS,The Fruit That Got Away,David Rovics,0.6462739109936456
4208,Peace Of Mind,Death SS,Sand in My Joints - 2006 Remastered Version,Wire,0.5835303195583985
4209,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Talk To Me,Fiona,0.7015105949949639
4210,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,The Girl From Ipanema,Antônio Carlos Jobim,0.4425492950656834
4211,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Forelsket i København,Scott Hamilton,0.2901128783547824
4212,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Blessed,Elton John,0.8124235406401231
4213,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,L.A. Woman,Billy Idol,1.067866546020858
4214,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Celoso,Los Panchos,0.3177616360085597
4215,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Everyday I Have To Cry,The Gentrys,0.3150457176743554
4216,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Can We Talk,Tevin Campbell,0.9262471034769891
4217,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Stroke,Trouble Funk,0.9065132379706424
4218,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Rain,SID,0.9242383769319161
4219,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,You Make Me Work,Cameo,0.8863541857930659
4220,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Rendez Vous,Defunk,0.887859679375375
4221,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Break It Up,Trouble Funk,0.95461463899038
4222,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Brand New Car,Big Joe Williams,0.1407501716691058
4223,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,The (Bossa Nova) Bird,The Dells,0.6225829949759696
4224,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Surfin' Safari,The Beach Boys,0.6668034506747756
4225,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,The Star Spangled Banner,Whitney Houston,0.5099406252824237
4226,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Dile a Tus Ojos,Guty Cárdenas,0.2610575185323812
4227,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Todo Cambia,Mercedes Sosa,0.20317761562101386
4228,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,1.007928591100624
4229,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Mr. Soul,Buffalo Springfield,0.7822509736295357
4230,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Cowboy Casanova,Carrie Underwood,0.9453157289920311
4231,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Livin' Above Your Head,Jay & The Americans,0.43091541671458417
4232,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Hallways Of Enchanted Ebony,Agalloch,0.9476242955440881
4233,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.40817875092261674
4234,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Dance Like We're Making Love,Ciara,0.7909661825010713
4235,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Raga Karnaranjani,Ganesh & Kumaresh,0.5893172765144915
4236,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Transgress,Aphyxion,1.037358858821305
4237,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Répons (1981 - 1984): Introduction,Pierre Boulez,0.42187414750294594
4238,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.6444589296802804
4239,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Me So Horny,2 LIVE CREW,1.0346531251270918
4240,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Always Together,Al Martino,0.1981930170937182
4241,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,The First Nowell - Remastered 1997,Traditional,0.341507425247752
4242,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Pimpolho Moderno,Ary Lobo,0.45750039511753354
4243,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Floe,Philip Glass,0.3416967123002251
4244,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Come A Little Bit Closer,Jay & The Americans,0.5885580872427388
4245,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,The Fruit That Got Away,David Rovics,0.5947602228562832
4246,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,Sand in My Joints - 2006 Remastered Version,Wire,0.9610790588700924
4247,Talk To Me,Fiona,The Girl From Ipanema,Antônio Carlos Jobim,0.5400812696744471
4248,Talk To Me,Fiona,Forelsket i København,Scott Hamilton,0.9656162787072629
4249,Talk To Me,Fiona,Blessed,Elton John,0.5613877226651847
4250,Talk To Me,Fiona,L.A. Woman,Billy Idol,0.5187141711896719
4251,Talk To Me,Fiona,Celoso,Los Panchos,0.6327589524921329
4252,Talk To Me,Fiona,Everyday I Have To Cry,The Gentrys,0.4456999839848404
4253,Talk To Me,Fiona,Can We Talk,Tevin Campbell,0.37688829343788716
4254,Talk To Me,Fiona,Stroke,Trouble Funk,0.37038616796607193
4255,Talk To Me,Fiona,Rain,SID,0.3016853361984007
4256,Talk To Me,Fiona,You Make Me Work,Cameo,0.27744140848042304
4257,Talk To Me,Fiona,Rendez Vous,Defunk,0.3131303917884956
4258,Talk To Me,Fiona,Break It Up,Trouble Funk,0.37750414138907595
4259,Talk To Me,Fiona,Brand New Car,Big Joe Williams,0.6001522217911912
4260,Talk To Me,Fiona,The (Bossa Nova) Bird,The Dells,0.33454199352980724
4261,Talk To Me,Fiona,Surfin' Safari,The Beach Boys,0.5366121112403094
4262,Talk To Me,Fiona,The Star Spangled Banner,Whitney Houston,0.5723928762528243
4263,Talk To Me,Fiona,Dile a Tus Ojos,Guty Cárdenas,0.9178001911715918
4264,Talk To Me,Fiona,Todo Cambia,Mercedes Sosa,0.8003449189123231
4265,Talk To Me,Fiona,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.3456957097825695
4266,Talk To Me,Fiona,Mr. Soul,Buffalo Springfield,0.3253368869371418
4267,Talk To Me,Fiona,Cowboy Casanova,Carrie Underwood,0.3072876602864366
4268,Talk To Me,Fiona,Livin' Above Your Head,Jay & The Americans,0.416045220969947
4269,Talk To Me,Fiona,Hallways Of Enchanted Ebony,Agalloch,0.5295641387342183
4270,Talk To Me,Fiona,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.5537902148823419
4271,Talk To Me,Fiona,Dance Like We're Making Love,Ciara,0.3396889990785399
4272,Talk To Me,Fiona,Raga Karnaranjani,Ganesh & Kumaresh,0.7261447250124801
4273,Talk To Me,Fiona,Transgress,Aphyxion,0.4118688692547233
4274,Talk To Me,Fiona,Répons (1981 - 1984): Introduction,Pierre Boulez,1.0242390175162817
4275,Talk To Me,Fiona,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.3446042131426113
4276,Talk To Me,Fiona,Me So Horny,2 LIVE CREW,0.449121576224223
4277,Talk To Me,Fiona,Always Together,Al Martino,0.7240190260131889
4278,Talk To Me,Fiona,The First Nowell - Remastered 1997,Traditional,0.9217554946483323
4279,Talk To Me,Fiona,Pimpolho Moderno,Ary Lobo,0.5638582758247869
4280,Talk To Me,Fiona,Floe,Philip Glass,0.42780177087964166
4281,Talk To Me,Fiona,Come A Little Bit Closer,Jay & The Americans,0.24081197978803726
4282,Talk To Me,Fiona,The Fruit That Got Away,David Rovics,0.3311150068640907
4283,Talk To Me,Fiona,Sand in My Joints - 2006 Remastered Version,Wire,0.6439868000309614
4284,The Girl From Ipanema,Antônio Carlos Jobim,Forelsket i København,Scott Hamilton,0.7069264852388691
4285,The Girl From Ipanema,Antônio Carlos Jobim,Blessed,Elton John,0.41160684385899027
4286,The Girl From Ipanema,Antônio Carlos Jobim,L.A. Woman,Billy Idol,0.8333204524643878
4287,The Girl From Ipanema,Antônio Carlos Jobim,Celoso,Los Panchos,0.4316711565755061
4288,The Girl From Ipanema,Antônio Carlos Jobim,Everyday I Have To Cry,The Gentrys,0.22345136884314518
4289,The Girl From Ipanema,Antônio Carlos Jobim,Can We Talk,Tevin Campbell,0.5978598911843631
4290,The Girl From Ipanema,Antônio Carlos Jobim,Stroke,Trouble Funk,0.6205867902449375
4291,The Girl From Ipanema,Antônio Carlos Jobim,Rain,SID,0.7294976507532708
4292,The Girl From Ipanema,Antônio Carlos Jobim,You Make Me Work,Cameo,0.6741387177376147
4293,The Girl From Ipanema,Antônio Carlos Jobim,Rendez Vous,Defunk,0.6387431728197597
4294,The Girl From Ipanema,Antônio Carlos Jobim,Break It Up,Trouble Funk,0.6898547617471599
4295,The Girl From Ipanema,Antônio Carlos Jobim,Brand New Car,Big Joe Williams,0.38624664618379967
4296,The Girl From Ipanema,Antônio Carlos Jobim,The (Bossa Nova) Bird,The Dells,0.6427364692626067
4297,The Girl From Ipanema,Antônio Carlos Jobim,Surfin' Safari,The Beach Boys,0.6284220882417134
4298,The Girl From Ipanema,Antônio Carlos Jobim,The Star Spangled Banner,Whitney Houston,0.6713861367530535
4299,The Girl From Ipanema,Antônio Carlos Jobim,Dile a Tus Ojos,Guty Cárdenas,0.6367204876459158
4300,The Girl From Ipanema,Antônio Carlos Jobim,Todo Cambia,Mercedes Sosa,0.413134602960166
4301,The Girl From Ipanema,Antônio Carlos Jobim,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.7946647871704079
4302,The Girl From Ipanema,Antônio Carlos Jobim,Mr. Soul,Buffalo Springfield,0.4719581798972596
4303,The Girl From Ipanema,Antônio Carlos Jobim,Cowboy Casanova,Carrie Underwood,0.7154762036651384
4304,The Girl From Ipanema,Antônio Carlos Jobim,Livin' Above Your Head,Jay & The Americans,0.3933858099465374
4305,The Girl From Ipanema,Antônio Carlos Jobim,Hallways Of Enchanted Ebony,Agalloch,0.7824454787245432
4306,The Girl From Ipanema,Antônio Carlos Jobim,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.33147398579939563
